"period_label","period_hour","time_offset_sec","timestamp","serving_bs_id","users_present","active_nodes"
NA,12,33,"2025-01-01 12:00:33","BS_3",0,0
"peak",12,33,"2025-01-01 12:00:33","BS_4",0,0
"peak",12,33,"2025-01-01 12:00:33","BS_5",4,1
"peak",12,33,"2025-01-01 12:00:33","BS_6",6,1
NA,12,33,"2025-01-01 12:00:33","BS_7",0,0
NA,12,33,"2025-01-01 12:00:33","BS_8",0,0
"peak",12,33,"2025-01-01 12:00:33","BS_9",1,1
"peak",12,34,"2025-01-01 12:00:34","BS_1",1,1
"peak",12,34,"2025-01-01 12:00:34","BS_10",5,1
"peak",12,34,"2025-01-01 12:00:34","BS_11",2,1
NA,12,34,"2025-01-01 12:00:34","BS_2",0,0
NA,12,34,"2025-01-01 12:00:34","BS_3",0,0
"peak",12,34,"2025-01-01 12:00:34","BS_4",0,0
"peak",12,34,"2025-01-01 12:00:34","BS_5",5,1
"peak",12,34,"2025-01-01 12:00:34","BS_6",6,1
NA,12,34,"2025-01-01 12:00:34","BS_7",0,0
NA,12,34,"2025-01-01 12:00:34","BS_8",0,0
"peak",12,34,"2025-01-01 12:00:34","BS_9",0,0
"peak",12,35,"2025-01-01 12:00:35","BS_1",1,1
"peak",12,35,"2025-01-01 12:00:35","BS_10",5,1
"peak",12,35,"2025-01-01 12:00:35","BS_11",1,1
NA,12,35,"2025-01-01 12:00:35","BS_2",0,0
NA,12,35,"2025-01-01 12:00:35","BS_3",0,0
"peak",12,35,"2025-01-01 12:00:35","BS_4",0,0
"peak",12,35,"2025-01-01 12:00:35","BS_5",6,1
"peak",12,35,"2025-01-01 12:00:35","BS_6",6,1
NA,12,35,"2025-01-01 12:00:35","BS_7",0,0
NA,12,35,"2025-01-01 12:00:35","BS_8",0,0
"peak",12,35,"2025-01-01 12:00:35","BS_9",0,0
"peak",12,36,"2025-01-01 12:00:36","BS_1",2,1
"peak",12,36,"2025-01-01 12:00:36","BS_10",7,1
"peak",12,36,"2025-01-01 12:00:36","BS_11",2,1
NA,12,36,"2025-01-01 12:00:36","BS_2",0,0
NA,12,36,"2025-01-01 12:00:36","BS_3",0,0
"peak",12,36,"2025-01-01 12:00:36","BS_4",0,0
"peak",12,36,"2025-01-01 12:00:36","BS_5",3,1
"peak",12,36,"2025-01-01 12:00:36","BS_6",6,1
NA,12,36,"2025-01-01 12:00:36","BS_7",0,0
NA,12,36,"2025-01-01 12:00:36","BS_8",0,0
"peak",12,36,"2025-01-01 12:00:36","BS_9",0,0
"peak",12,37,"2025-01-01 12:00:37","BS_1",1,1
"peak",12,37,"2025-01-01 12:00:37","BS_10",9,1
"peak",12,37,"2025-01-01 12:00:37","BS_11",2,1
NA,12,37,"2025-01-01 12:00:37","BS_2",0,0
NA,12,37,"2025-01-01 12:00:37","BS_3",0,0
"peak",12,37,"2025-01-01 12:00:37","BS_4",0,0
"peak",12,37,"2025-01-01 12:00:37","BS_5",3,1
"peak",12,37,"2025-01-01 12:00:37","BS_6",5,1
NA,12,37,"2025-01-01 12:00:37","BS_7",0,0
NA,12,37,"2025-01-01 12:00:37","BS_8",0,0
"peak",12,37,"2025-01-01 12:00:37","BS_9",0,0
"peak",12,38,"2025-01-01 12:00:38","BS_1",2,1
"peak",12,38,"2025-01-01 12:00:38","BS_10",7,1
"peak",12,38,"2025-01-01 12:00:38","BS_11",2,1
NA,12,38,"2025-01-01 12:00:38","BS_2",0,0
NA,12,38,"2025-01-01 12:00:38","BS_3",0,0
"peak",12,38,"2025-01-01 12:00:38","BS_4",1,1
"peak",12,38,"2025-01-01 12:00:38","BS_5",2,1
"peak",12,38,"2025-01-01 12:00:38","BS_6",5,1
NA,12,38,"2025-01-01 12:00:38","BS_7",0,0
NA,12,38,"2025-01-01 12:00:38","BS_8",0,0
"peak",12,38,"2025-01-01 12:00:38","BS_9",0,0
"peak",12,39,"2025-01-01 12:00:39","BS_1",2,1
"peak",12,39,"2025-01-01 12:00:39","BS_10",6,1
"peak",12,39,"2025-01-01 12:00:39","BS_11",2,1
NA,12,39,"2025-01-01 12:00:39","BS_2",0,0
NA,12,39,"2025-01-01 12:00:39","BS_3",0,0
"peak",12,39,"2025-01-01 12:00:39","BS_4",1,1
"peak",12,39,"2025-01-01 12:00:39","BS_5",1,1
"peak",12,39,"2025-01-01 12:00:39","BS_6",5,1
NA,12,39,"2025-01-01 12:00:39","BS_7",0,0
NA,12,39,"2025-01-01 12:00:39","BS_8",0,0
"peak",12,39,"2025-01-01 12:00:39","BS_9",1,1
"peak",12,40,"2025-01-01 12:00:40","BS_1",2,1
"peak",12,40,"2025-01-01 12:00:40","BS_10",6,1
"peak",12,40,"2025-01-01 12:00:40","BS_11",2,1
NA,12,40,"2025-01-01 12:00:40","BS_2",0,0
NA,12,40,"2025-01-01 12:00:40","BS_3",0,0
"peak",12,40,"2025-01-01 12:00:40","BS_4",1,1
"peak",12,40,"2025-01-01 12:00:40","BS_5",1,1
"peak",12,40,"2025-01-01 12:00:40","BS_6",5,1
